b'Also exquisite display of sport over 5 hours at the @Wimbledon final yesterday. Sheer grit and passion by\xe2\x80\xa6 https://t.co/fLadnbZ3Hv'
b'Great show by both the teams in the #CWC19Finals yesterday. Congratulations @englandcricket. \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc'
"b'Thank you Patrick and Basu for the amazing work you both have done for the team. More importantly, the friendship y\xe2\x80\xa6 https://t.co/zYgGEWb6GF'"
b'Firstly I want to thank all our fans who came in huge numbers to support the team. You made it a memorable tourname\xe2\x80\xa6 https://t.co/lTmDlHDYZB'
"b""Happy birthday mahi bhai @msdhoni. Very few people understand the meaning of trust and respect and I'm glad to have\xe2\x80\xa6 https://t.co/hN339N4shf"""
b'On to the semis now! \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\nSo proud of the character shown by the boys \xf0\x9f\x92\xaf\xf0\x9f\x92\xaf https://t.co/uGmU1s3aAc'
b'Smiles all around \xf0\x9f\x99\x82. Being able to inspire the future generation is a blessing. \xf0\x9f\x98\x87 https://t.co/YFydI9VWG0'
b'Was fun catching up with you Harry. Cheers and thank you for your wishes \xf0\x9f\x91\x8d\xf0\x9f\x99\x82 https://t.co/1jvFFtBWGO'
b'Mr and Mrs \xf0\x9f\x92\x91\xe2\x9d\xa4 https://t.co/GREgKXTcS2'
"b""Wish you a very Happy B'day Bhajju Pa. \xf0\x9f\xa4\x97 Wishing you the best of everything always! \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc @harbhajan_singh"""
"b""Wish you the best going forward Ambati. You're a top man \xf0\x9f\x91\x8a\xf0\x9f\x99\x82\xf0\x9f\x91\x8f\n@RayuduAmbati"""
"b""Also would like to thank all our fans for all the love &amp; support &amp; especially Charulata Patel ji. She's 87 and prob\xe2\x80\xa6 https://t.co/HYlD6XKIhj"""
b'What a unit. We march on. Jai hind \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 https://t.co/uDiih3fFiD'
b'\xf0\x9f\x91\x95\xf0\x9f\x91\x8c\xf0\x9f\x91\x8d https://t.co/FBOVyIj9cu'
b'Belief is a beautiful gift. We must all use it. Good day to everyone \xf0\x9f\xa4\x9d\xe2\x9c\x8c https://t.co/KnFbArIQUS'
"b""Don't know about football, but Manchester was blue today! \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x92\x99\nComprehensive team victory. \xe2\x9c\x8c\xf0\x9f\x8f\xbc #CWC19 https://t.co/b74AWgFdfG"""
b'Out and about in manchester \xf0\x9f\x98\x8e https://t.co/QbcjS5VORD'
b'Loved the gold &amp; white combination on the pitch? @pumacricket has another cricket shoe for you inspired by my one8\xe2\x80\xa6 https://t.co/sS67CucaSz'
b'No days off \xf0\x9f\x92\xaa\xf0\x9f\x8f\x8b\xe2\x80\x8d\xe2\x99\x82. Nothing can be done without hardwork. https://t.co/o22H1XdzHc'
b'Breakfast alongside some good fellas \xf0\x9f\xa4\x99\xf0\x9f\x98\x83. #staymadstaywrogn #basushanker @vijayshankar260 https://t.co/ppc0tHJ1FB'
b'@ErikTilden I take matte black everything very seriously'
b'@Vyyyper The crop really does ruin its chances as a vlog camera \xf0\x9f\x98\xad'
b'@jacksonhvisuals Everyone knows the thiccest lens produces the sharpest image'
b'@saradietschy Legit weighs twice as much as the actual camera hah'
"b""NEW VIDEO - What's in my Tech Bag! [2019] https://t.co/BjAQ6jYyvw - RT! https://t.co/l3PEyYyLYG"""
b'Uploading\xe2\x80\xa6'
b'@ZacksJerryRig @whatsinside Everyone knows Tacomas never have problems \xf0\x9f\x98\x85'
b'@thephysicsgirl That thousand yard stare on Mac (to the treats behind the camera) \xf0\x9f\x98\xad'
b'@Cobinja Run.'
"b'@swoonbergh Stock, primary lens'"
b'@SnazzyQ I keep a squeegie in my carry-on'
b'From OnePlus 7 Pro through a clean airplane window \xe2\x9c\x88\xef\xb8\x8f\xf0\x9f\x93\xb8 https://t.co/6R1OhhgnVg'
b'@thephysicsgirl Same'
b'Amazon Prime Day 2019 https://t.co/idIUX6xuce'
b'@sskameshtwit @mondobytes @RED_Cinema https://t.co/wfAIHKfqEx'
b'@reckless My subtle hint right now is constantly rotating my iPad back and forth while sitting next to him to subco\xe2\x80\xa6 https://t.co/dzNcsAcyRy'
b'@nickelslol These people are really out here squinting for hours at a time hahahaha'
b'@redial_12 Damn'
b'@reckless Sir did you know your iPad has this neat function that makes movies bigger so you don\xe2\x80\x99t have to squint for 3 hours like this'
b'The person next to me on this flight has been watching an entire widescreen movie on his iPad... but holding it ver\xe2\x80\xa6 https://t.co/sPV57G1kU7'
"b""@samsheffer @Casey @piamuehlenbeck If you're buying, yes. 100%. If you're leasing, not necessarily."""
"b'Gamers: We like high end specs\n\nAsus: Say no more fam\n\nAsus ROG Phone II\n6.6"" 120Hz OLED\nSnapdragon 855+\n12GB of RA\xe2\x80\xa6 https://t.co/WVsEIKgrjp'"
"b""RT @empireultimate: EMPIRE WINS!!! We're going to championship weekend!!!"""
"b""@austinnotduncan Can't forget occasional hurricanes and tropical storms, we really run the full gamut here \xf0\x9f\x98\x85"""
"b""@stshank @wunderground First one. I'm in traffic on black asphalt. It's literally hotter out here in these streets \xf0\x9f\x98\x85"""
"b""SHEESH it's hot out here in these streets. https://t.co/xFPG978wDQ"""
b'RT @MKBHD: NEW VIDEO - The Last (and First) Folding Phone! https://t.co/jwDCcdHTQd - RT! https://t.co/2cEVaNIVzz'
b'@YagnaPatel9 So good'
b'@Brandon_Y_Lee Yes'
"b""Ok I'm not even a cat person but honestly this is my favorite Instagram account right now\n\nhttps://t.co/fv47zRC8zk https://t.co/SzW3uiATCA"""
"b'""Being first doesn\'t matter if it sucks"" - Inspired by the Royole Flexpai'"
b'TWEETS BUT WITH EDITING'
"b""@KTasterisk I can't disagree"""
"b'@abhishek1point0 This is all fantastic logical speculation, but actually using the thing changes your mind real quick'"
b'RT @zivbuzaglo: Bro......\n@MKBHD https://t.co/QbynjD4q2H'
b'@superscientific Fire'
b'@SalahEl_Deen \xf0\x9f\x98\x85'
b'NEW VIDEO - The Last (and First) Folding Phone! https://t.co/jwDCcdHTQd - RT! https://t.co/2cEVaNIVzz'
b'\xf0\x9f\x94\xa5 Uploading\xe2\x80\xa6 \xf0\x9f\x94\xa5'
"b""AirPower Award 2019 goes to: Bixby speaker \xf0\x9f\x8f\x86\n\n345 days since Samsung Galaxy Home was announced. Hasn't shipped. But who's counting?"""
